run_id,commit_sha,commit_message,status,workflow_duration,job_name,job_duration,step_name,step_status,step_started_at,step_completed_at,step_duration_seconds,test_count,test_failures,timestamp,artifact_size,failure_type
27048669674,901d400,exp: erro nos testes e lint,failure,2026-06-06T01:24:47Z,build-and-test,2026-06-06T01:24:46Z,Lint com flake8,completed,2026-06-06T01:24:44Z,2026-06-06T01:24:44Z,0.0,,1,2026-06-06T01:24:21Z,0,lint_failure
27048669674,901d400,exp: erro nos testes e lint,failure,2026-06-06T01:24:47Z,build-and-test,2026-06-06T01:24:46Z,Executar testes,completed,2026-06-06T01:24:44Z,2026-06-06T01:24:44Z,0.0,,1,2026-06-06T01:24:21Z,0,lint_failure
27048669674,901d400,exp: erro nos testes e lint,failure,2026-06-06T01:24:47Z,build-and-test,2026-06-06T01:24:46Z,Gerar artefato com resultados,completed,2026-06-06T01:24:44Z,2026-06-06T01:24:44Z,0.0,,1,2026-06-06T01:24:21Z,0,lint_failure
27048669674,901d400,exp: erro nos testes e lint,failure,2026-06-06T01:24:47Z,build-and-test,2026-06-06T01:24:46Z,Post Setup Python,completed,2026-06-06T01:24:44Z,2026-06-06T01:24:44Z,0.0,,1,2026-06-06T01:24:21Z,0,lint_failure
27048669674,901d400,exp: erro nos testes e lint,failure,2026-06-06T01:24:47Z,build-and-test,2026-06-06T01:24:46Z,Post Checkout código,completed,2026-06-06T01:24:44Z,2026-06-06T01:24:44Z,0.0,,1,2026-06-06T01:24:21Z,0,lint_failure
27048669674,901d400,exp: erro nos testes e lint,failure,2026-06-06T01:24:47Z,build-and-test,2026-06-06T01:24:46Z,Complete job,completed,2026-06-06T01:24:44Z,2026-06-06T01:24:44Z,0.0,,1,2026-06-06T01:24:21Z,0,lint_failure
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Set up job,completed,2026-06-06T01:21:22Z,2026-06-06T01:21:23Z,1.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Checkout código,completed,2026-06-06T01:21:23Z,2026-06-06T01:21:23Z,0.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Setup Python,completed,2026-06-06T01:21:23Z,2026-06-06T01:21:31Z,8.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Instalar dependências,completed,2026-06-06T01:21:31Z,2026-06-06T01:21:48Z,17.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Lint com flake8,completed,2026-06-06T01:21:48Z,2026-06-06T01:21:49Z,1.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Executar testes,completed,2026-06-06T01:21:49Z,2026-06-06T01:21:54Z,5.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Gerar artefato com resultados,completed,2026-06-06T01:21:54Z,2026-06-06T01:21:55Z,1.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Post Setup Python,completed,2026-06-06T01:21:55Z,2026-06-06T01:21:56Z,1.0,0,0,2026-06-06T01:21:18Z,411,
27048597435,7ebd17a,exp: baseline recuperado (tudo verde),success,2026-06-06T01:21:58Z,build-and-test,2026-06-06T01:21:58Z,Post Checkout código,completed,2026-06-06T01:21:56Z,2026-06-06T01:21:56Z,0.0,0,0,2026-06-06T01:21:18Z,411,
